ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  9     26.56   83.62   26.56    0.698633e+02    0.471679e+02    0.995384e+03
  9     26.56   83.62   26.56    0.648158e+02   -0.148283e+03    0.125666e+04
  9     26.56   83.62   26.56    0.698633e+02   -0.132832e+03    0.115515e+04
  9     26.56   83.62   26.56    0.824439e+02   -0.762263e+01    0.128825e+04
  9     26.56   83.62   26.56    0.698633e+02   -0.162670e+02    0.125645e+04
  9     26.56   83.62   26.56    0.824439e+02    0.172377e+03    0.130345e+04
  9     26.56   83.62   26.56    0.698633e+02    0.163733e+03    0.113735e+04
  9     26.56   83.62   26.56    0.824439e+02   -0.558123e+02    0.110998e+04
  9     26.56   83.62   26.56    0.824439e+02    0.124188e+03    0.109402e+04
  9     26.56   83.62   26.56    0.648158e+02   -0.317175e+02    0.136557e+04
  9     26.56   83.62   26.56    0.698633e+02   -0.471679e+02    0.122262e+04
  9     26.56   83.62   26.56    0.648158e+02    0.148283e+03    0.121220e+04
  9     26.56   83.62   26.56    0.698633e+02    0.132832e+03    0.918984e+03
  9     26.56   83.62   26.56    0.349134e+02    0.767175e+02    0.665090e+03
  9     26.56   83.62   26.56    0.349134e+02    0.103283e+03    0.654819e+03
  9     26.56   83.62   26.56    0.824439e+02    0.823774e+02    0.872764e+03
  9     26.56   83.62   26.56    0.747523e+02    0.690948e+02    0.862563e+03
  9     26.56   83.62   26.56    0.824439e+02    0.976226e+02    0.941848e+03
  9     26.56   83.62   26.56    0.747523e+02    0.110905e+03    0.904422e+03
  9     26.56   83.62   26.56    0.464867e+02    0.616600e+02    0.782223e+03
  9     26.56   83.62   26.56    0.615913e+02    0.610668e+02    0.792706e+03
  9     26.56   83.62   26.56    0.464867e+02    0.118340e+03    0.690205e+03
  9     26.56   83.62   26.56    0.615913e+02    0.118933e+03    0.846172e+03
  9     26.56   83.62   26.56    0.349134e+02   -0.103283e+03    0.110626e+04
  9     26.56   83.62   26.56    0.349134e+02   -0.767175e+02    0.115248e+04
  9     26.56   83.62   26.56    0.824439e+02   -0.976226e+02    0.105370e+04
  9     26.56   83.62   26.56    0.747523e+02   -0.110905e+03    0.105743e+04
  9     26.56   83.62   26.56    0.824439e+02   -0.823774e+02    0.110844e+04
  9     26.56   83.62   26.56    0.747523e+02   -0.690948e+02    0.110112e+04
  9     26.56   83.62   26.56    0.464867e+02   -0.118340e+03    0.117984e+04
  9     26.56   83.62   26.56    0.615913e+02   -0.118933e+03    0.110204e+04
  9     26.56   83.62   26.56    0.464867e+02   -0.616600e+02    0.120819e+04
  9     26.56   83.62   26.56    0.615913e+02   -0.610668e+02    0.114031e+04
  9     26.56   83.62   26.56    0.317175e+02    0.000000e+00    0.100263e+04
  9     26.56   83.62   26.56    0.317175e+02    0.180000e+03    0.101501e+04
  9     26.56   83.62   26.56    0.900000e+02    0.317175e+02    0.117260e+04
  9     26.56   83.62   26.56    0.900000e+02   -0.317175e+02    0.113559e+04
  9     26.56   83.62   26.56    0.582825e+02    0.900000e+02    0.665583e+03
  9     26.56   83.62   26.56    0.582825e+02   -0.900000e+02    0.114122e+04
  9     26.56   83.62   26.56    0.209052e+02    0.900000e+02    0.794535e+03
  9     26.56   83.62   26.56    0.209052e+02   -0.900000e+02    0.109563e+04
  9     26.56   83.62   26.56    0.690948e+02    0.000000e+00    0.117042e+04
  9     26.56   83.62   26.56    0.690948e+02    0.180000e+03    0.121516e+04
  9     26.56   83.62   26.56    0.900000e+02    0.690948e+02    0.104948e+04
  9     26.56   83.62   26.56    0.900000e+02   -0.690948e+02    0.985535e+03
  9     26.56   83.62   26.56    0.547356e+02    0.450000e+02    0.902452e+03
  9     26.56   83.62   26.56    0.547356e+02   -0.135000e+03    0.127341e+04
  9     26.56   83.62   26.56    0.547356e+02   -0.450000e+02    0.119954e+04
  9     26.56   83.62   26.56    0.547356e+02    0.135000e+03    0.891618e+03
  9     26.56   83.62   26.56    0.100000e-05    0.000000e+00    0.792706e+03
  9     26.56   83.62   26.56    0.900000e+02    0.000000e+00    0.135199e+04
  9     26.56   83.62   26.56    0.900000e+02    0.900000e+02    0.789329e+03
  9     26.56   83.62   26.56    0.360000e+02    0.582825e+02    0.842091e+03
  9     26.56   83.62   26.56    0.360000e+02   -0.121717e+03    0.105968e+04
  9     26.56   83.62   26.56    0.360000e+02   -0.582825e+02    0.118885e+04
  9     26.56   83.62   26.56    0.360000e+02    0.121717e+03    0.772093e+03
  9     26.56   83.62   26.56    0.600000e+02    0.209052e+02    0.105483e+04
  9     26.56   83.62   26.56    0.600000e+02   -0.159095e+03    0.119729e+04
  9     26.56   83.62   26.56    0.600000e+02   -0.209052e+02    0.135565e+04
  9     26.56   83.62   26.56    0.600000e+02    0.159095e+03    0.103605e+04
  9     26.56   83.62   26.56    0.720000e+02    0.582825e+02    0.928270e+03
  9     26.56   83.62   26.56    0.720000e+02   -0.121717e+03    0.107136e+04
  9     26.56   83.62   26.56    0.720000e+02   -0.582825e+02    0.117766e+04
  9     26.56   83.62   26.56    0.720000e+02    0.121717e+03    0.108177e+04
  11    33.68   79.53   33.68    0.107173e+02    0.450000e+02    0.918351e+03
  11    33.68   79.53   33.68    0.256722e+02    0.526226e+02    0.750284e+03
  11    33.68   79.53   33.68    0.107173e+02   -0.450000e+02    0.108016e+04
  11    33.68   79.53   33.68    0.256722e+02   -0.526226e+02    0.114129e+04
  11    33.68   79.53   33.68    0.561496e+02    0.911025e+01    0.115255e+04
  11    33.68   79.53   33.68    0.561496e+02   -0.911025e+01    0.115951e+04
  11    33.68   79.53   33.68    0.396648e+02    0.418103e+02    0.873327e+03
  11    33.68   79.53   33.68    0.503352e+02    0.265651e+02    0.118104e+04
  11    33.68   79.53   33.68    0.396648e+02   -0.418103e+02    0.114586e+04
  11    33.68   79.53   33.68    0.503352e+02   -0.265651e+02    0.120672e+04
  11    33.68   79.53   33.68    0.107173e+02   -0.135000e+03    0.111688e+04
  11    33.68   79.53   33.68    0.256722e+02   -0.127377e+03    0.125856e+04
  11    33.68   79.53   33.68    0.107173e+02    0.135000e+03    0.911457e+03
  11    33.68   79.53   33.68    0.256722e+02    0.127377e+03    0.718486e+03
  11    33.68   79.53   33.68    0.561496e+02   -0.170890e+03    0.117485e+04
  11    33.68   79.53   33.68    0.561496e+02    0.170890e+03    0.114973e+04
  11    33.68   79.53   33.68    0.396648e+02   -0.138190e+03    0.130253e+04
  11    33.68   79.53   33.68    0.503352e+02   -0.153435e+03    0.124808e+04
  11    33.68   79.53   33.68    0.396648e+02    0.138190e+03    0.832594e+03
  11    33.68   79.53   33.68    0.503352e+02    0.153435e+03    0.101656e+04
  11    33.68   79.53   33.68    0.824439e+02    0.762263e+01    0.126103e+04
  11    33.68   79.53   33.68    0.698633e+02    0.162670e+02    0.108269e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.172377e+03    0.119124e+04
  11    33.68   79.53   33.68    0.698633e+02   -0.163733e+03    0.127186e+04
  11    33.68   79.53   33.68    0.824439e+02    0.558123e+02    0.101121e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.124188e+03    0.121579e+04
  11    33.68   79.53   33.68    0.648158e+02    0.317175e+02    0.993977e+03
  11    33.68   79.53   33.68    0.698633e+02    0.471679e+02    0.980751e+03
  11    33.68   79.53   33.68    0.648158e+02   -0.148283e+03    0.114298e+04
  11    33.68   79.53   33.68    0.698633e+02   -0.132832e+03    0.125280e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.762263e+01    0.130858e+04
  11    33.68   79.53   33.68    0.698633e+02   -0.162670e+02    0.112560e+04
  11    33.68   79.53   33.68    0.824439e+02    0.172377e+03    0.126103e+04
  11    33.68   79.53   33.68    0.698633e+02    0.163733e+03    0.111779e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.558123e+02    0.114966e+04
  11    33.68   79.53   33.68    0.824439e+02    0.124188e+03    0.110590e+04
  11    33.68   79.53   33.68    0.648158e+02   -0.317175e+02    0.131351e+04
  11    33.68   79.53   33.68    0.698633e+02   -0.471679e+02    0.121080e+04
  11    33.68   79.53   33.68    0.648158e+02    0.148283e+03    0.101487e+04
  11    33.68   79.53   33.68    0.698633e+02    0.132832e+03    0.978782e+03
  11    33.68   79.53   33.68    0.349134e+02    0.767175e+02    0.630408e+03
  11    33.68   79.53   33.68    0.349134e+02    0.103283e+03    0.609514e+03
  11    33.68   79.53   33.68    0.824439e+02    0.823774e+02    0.911457e+03
  11    33.68   79.53   33.68    0.747523e+02    0.690948e+02    0.863056e+03
  11    33.68   79.53   33.68    0.824439e+02    0.976226e+02    0.917507e+03
  11    33.68   79.53   33.68    0.747523e+02    0.110905e+03    0.808464e+03
  11    33.68   79.53   33.68    0.464867e+02    0.616600e+02    0.723059e+03
  11    33.68   79.53   33.68    0.615913e+02    0.610668e+02    0.804946e+03
  11    33.68   79.53   33.68    0.464867e+02    0.118340e+03    0.680638e+03
  11    33.68   79.53   33.68    0.615913e+02    0.118933e+03    0.831961e+03
  11    33.68   79.53   33.68    0.349134e+02   -0.103283e+03    0.131506e+04
  11    33.68   79.53   33.68    0.349134e+02   -0.767175e+02    0.121066e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.976226e+02    0.111688e+04
  11    33.68   79.53   33.68    0.747523e+02   -0.110905e+03    0.124041e+04
  11    33.68   79.53   33.68    0.824439e+02   -0.823774e+02    0.107995e+04
  11    33.68   79.53   33.68    0.747523e+02   -0.690948e+02    0.111132e+04
  11    33.68   79.53   33.68    0.464867e+02   -0.118340e+03    0.136831e+04
  11    33.68   79.53   33.68    0.615913e+02   -0.118933e+03    0.131133e+04
  11    33.68   79.53   33.68    0.464867e+02   -0.616600e+02    0.122564e+04
  11    33.68   79.53   33.68    0.615913e+02   -0.610668e+02    0.118308e+04
  11    33.68   79.53   33.68    0.317175e+02    0.000000e+00    0.998128e+03
  11    33.68   79.53   33.68    0.317175e+02    0.180000e+03    0.111976e+04
  11    33.68   79.53   33.68    0.900000e+02    0.317175e+02    0.114115e+04
  11    33.68   79.53   33.68    0.900000e+02   -0.317175e+02    0.111350e+04
  11    33.68   79.53   33.68    0.582825e+02    0.900000e+02    0.623302e+03
  11    33.68   79.53   33.68    0.582825e+02   -0.900000e+02    0.120953e+04
  11    33.68   79.53   33.68    0.209052e+02    0.900000e+02    0.755701e+03
  11    33.68   79.53   33.68    0.209052e+02   -0.900000e+02    0.113841e+04
  11    33.68   79.53   33.68    0.690948e+02    0.000000e+00    0.131787e+04
  11    33.68   79.53   33.68    0.690948e+02    0.180000e+03    0.118505e+04
  11    33.68   79.53   33.68    0.900000e+02    0.690948e+02    0.102697e+04
  11    33.68   79.53   33.68    0.900000e+02   -0.690948e+02    0.101607e+04
  11    33.68   79.53   33.68    0.547356e+02    0.450000e+02    0.751832e+03
  11    33.68   79.53   33.68    0.547356e+02   -0.135000e+03    0.136711e+04
  11    33.68   79.53   33.68    0.547356e+02   -0.450000e+02    0.120376e+04
  11    33.68   79.53   33.68    0.547356e+02    0.135000e+03    0.751832e+03
  11    33.68   79.53   33.68    0.100000e-05    0.000000e+00    0.802273e+03
  11    33.68   79.53   33.68    0.900000e+02    0.000000e+00    0.115058e+04
  11    33.68   79.53   33.68    0.900000e+02    0.900000e+02    0.804595e+03
  11    33.68   79.53   33.68    0.360000e+02    0.582825e+02    0.844413e+03
  11    33.68   79.53   33.68    0.360000e+02   -0.121717e+03    0.131541e+04
  11    33.68   79.53   33.68    0.360000e+02   -0.582825e+02    0.116873e+04
  11    33.68   79.53   33.68    0.360000e+02    0.121717e+03    0.699069e+03
  11    33.68   79.53   33.68    0.600000e+02    0.209052e+02    0.104118e+04
  11    33.68   79.53   33.68    0.600000e+02   -0.159095e+03    0.119222e+04
  11    33.68   79.53   33.68    0.600000e+02   -0.209052e+02    0.133848e+04
  11    33.68   79.53   33.68    0.600000e+02    0.159095e+03    0.105230e+04
  11    33.68   79.53   33.68    0.720000e+02    0.582825e+02    0.908502e+03
  11    33.68   79.53   33.68    0.720000e+02   -0.121717e+03    0.124794e+04
  11    33.68   79.53   33.68    0.720000e+02   -0.582825e+02    0.112504e+04
  11    33.68   79.53   33.68    0.720000e+02    0.121717e+03    0.111575e+04
  13a    0.00    0.00   22.62    0.107173e+02    0.450000e+02    0.132997e+04
  13a    0.00    0.00   22.62    0.256722e+02    0.526226e+02    0.125294e+04
  13a    0.00    0.00   22.62    0.107173e+02   -0.450000e+02    0.132997e+04
  13a    0.00    0.00   22.62    0.256722e+02   -0.526226e+02    0.126694e+04
  13a    0.00    0.00   22.62    0.561496e+02    0.911025e+01    0.125962e+04
  13a    0.00    0.00   22.62    0.561496e+02   -0.911025e+01    0.131506e+04
  13a    0.00    0.00   22.62    0.396648e+02    0.418103e+02    0.119455e+04
  13a    0.00    0.00   22.62    0.503352e+02    0.265651e+02    0.120461e+04
  13a    0.00    0.00   22.62    0.396648e+02   -0.418103e+02    0.124569e+04
  13a    0.00    0.00   22.62    0.503352e+02   -0.265651e+02    0.133982e+04
  13a    0.00    0.00   22.62    0.107173e+02   -0.135000e+03    0.132997e+04
  13a    0.00    0.00   22.62    0.256722e+02   -0.127377e+03    0.125294e+04
  13a    0.00    0.00   22.62    0.107173e+02    0.135000e+03    0.132997e+04
  13a    0.00    0.00   22.62    0.256722e+02    0.127377e+03    0.126694e+04
  13a    0.00    0.00   22.62    0.561496e+02   -0.170890e+03    0.125962e+04
  13a    0.00    0.00   22.62    0.561496e+02    0.170890e+03    0.131506e+04
  13a    0.00    0.00   22.62    0.396648e+02   -0.138190e+03    0.119455e+04
  13a    0.00    0.00   22.62    0.503352e+02   -0.153435e+03    0.120461e+04
  13a    0.00    0.00   22.62    0.396648e+02    0.138190e+03    0.124569e+04
  13a    0.00    0.00   22.62    0.503352e+02    0.153435e+03    0.133982e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.762263e+01    0.116648e+04
  13a    0.00    0.00   22.62    0.698633e+02    0.162670e+02    0.122726e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.172377e+03    0.116648e+04
  13a    0.00    0.00   22.62    0.698633e+02   -0.163733e+03    0.122726e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.558123e+02    0.124288e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.124188e+03    0.124288e+04
  13a    0.00    0.00   22.62    0.648158e+02    0.317175e+02    0.114868e+04
  13a    0.00    0.00   22.62    0.698633e+02    0.471679e+02    0.119018e+04
  13a    0.00    0.00   22.62    0.648158e+02   -0.148283e+03    0.114868e+04
  13a    0.00    0.00   22.62    0.698633e+02   -0.132832e+03    0.119018e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.762263e+01    0.119412e+04
  13a    0.00    0.00   22.62    0.698633e+02   -0.162670e+02    0.128157e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.172377e+03    0.119412e+04
  13a    0.00    0.00   22.62    0.698633e+02    0.163733e+03    0.128157e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.558123e+02    0.128495e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.124188e+03    0.128495e+04
  13a    0.00    0.00   22.62    0.648158e+02   -0.317175e+02    0.122325e+04
  13a    0.00    0.00   22.62    0.698633e+02   -0.471679e+02    0.122128e+04
  13a    0.00    0.00   22.62    0.648158e+02    0.148283e+03    0.122325e+04
  13a    0.00    0.00   22.62    0.698633e+02    0.132832e+03    0.122128e+04
  13a    0.00    0.00   22.62    0.349134e+02    0.767175e+02    0.127172e+04
  13a    0.00    0.00   22.62    0.349134e+02    0.103283e+03    0.127932e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.823774e+02    0.119412e+04
  13a    0.00    0.00   22.62    0.747523e+02    0.690948e+02    0.126560e+04
  13a    0.00    0.00   22.62    0.824439e+02    0.976226e+02    0.116648e+04
  13a    0.00    0.00   22.62    0.747523e+02    0.110905e+03    0.121516e+04
  13a    0.00    0.00   22.62    0.464867e+02    0.616600e+02    0.137183e+04
  13a    0.00    0.00   22.62    0.615913e+02    0.610668e+02    0.117977e+04
  13a    0.00    0.00   22.62    0.464867e+02    0.118340e+03    0.119841e+04
  13a    0.00    0.00   22.62    0.615913e+02    0.118933e+03    0.111990e+04
  13a    0.00    0.00   22.62    0.349134e+02   -0.103283e+03    0.127172e+04
  13a    0.00    0.00   22.62    0.349134e+02   -0.767175e+02    0.127932e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.976226e+02    0.119412e+04
  13a    0.00    0.00   22.62    0.747523e+02   -0.110905e+03    0.126560e+04
  13a    0.00    0.00   22.62    0.824439e+02   -0.823774e+02    0.116648e+04
  13a    0.00    0.00   22.62    0.747523e+02   -0.690948e+02    0.121516e+04
  13a    0.00    0.00   22.62    0.464867e+02   -0.118340e+03    0.137183e+04
  13a    0.00    0.00   22.62    0.615913e+02   -0.118933e+03    0.117977e+04
  13a    0.00    0.00   22.62    0.464867e+02   -0.616600e+02    0.119841e+04
  13a    0.00    0.00   22.62    0.615913e+02   -0.610668e+02    0.111990e+04
  13a    0.00    0.00   22.62    0.317175e+02    0.000000e+00    0.132687e+04
  13a    0.00    0.00   22.62    0.317175e+02    0.180000e+03    0.132687e+04
  13a    0.00    0.00   22.62    0.900000e+02    0.317175e+02    0.120355e+04
  13a    0.00    0.00   22.62    0.900000e+02   -0.317175e+02    0.124048e+04
  13a    0.00    0.00   22.62    0.582825e+02    0.900000e+02    0.123232e+04
  13a    0.00    0.00   22.62    0.582825e+02   -0.900000e+02    0.123232e+04
  13a    0.00    0.00   22.62    0.209052e+02    0.900000e+02    0.130338e+04
  13a    0.00    0.00   22.62    0.209052e+02   -0.900000e+02    0.130338e+04
  13a    0.00    0.00   22.62    0.690948e+02    0.000000e+00    0.128072e+04
  13a    0.00    0.00   22.62    0.690948e+02    0.180000e+03    0.128072e+04
  13a    0.00    0.00   22.62    0.900000e+02    0.690948e+02    0.113594e+04
  13a    0.00    0.00   22.62    0.900000e+02   -0.690948e+02    0.115937e+04
  13a    0.00    0.00   22.62    0.547356e+02    0.450000e+02    0.100664e+04
  13a    0.00    0.00   22.62    0.547356e+02   -0.135000e+03    0.100664e+04
  13a    0.00    0.00   22.62    0.547356e+02   -0.450000e+02    0.100664e+04
  13a    0.00    0.00   22.62    0.547356e+02    0.135000e+03    0.100664e+04
  13a    0.00    0.00   22.62    0.100000e-05    0.000000e+00    0.141594e+04
  13a    0.00    0.00   22.62    0.900000e+02    0.000000e+00    0.103140e+04
  13a    0.00    0.00   22.62    0.900000e+02    0.900000e+02    0.103140e+04
  13a    0.00    0.00   22.62    0.360000e+02    0.582825e+02    0.127334e+04
  13a    0.00    0.00   22.62    0.360000e+02   -0.121717e+03    0.127334e+04
  13a    0.00    0.00   22.62    0.360000e+02   -0.582825e+02    0.119926e+04
  13a    0.00    0.00   22.62    0.360000e+02    0.121717e+03    0.119926e+04
  13a    0.00    0.00   22.62    0.600000e+02    0.209052e+02    0.113960e+04
  13a    0.00    0.00   22.62    0.600000e+02   -0.159095e+03    0.113960e+04
  13a    0.00    0.00   22.62    0.600000e+02   -0.209052e+02    0.127826e+04
  13a    0.00    0.00   22.62    0.600000e+02    0.159095e+03    0.127826e+04
  13a    0.00    0.00   22.62    0.720000e+02    0.582825e+02    0.124886e+04
  13a    0.00    0.00   22.62    0.720000e+02   -0.121717e+03    0.124886e+04
  13a    0.00    0.00   22.62    0.720000e+02   -0.582825e+02    0.126855e+04
  13a    0.00    0.00   22.62    0.720000e+02    0.121717e+03    0.126855e+04
  13b   18.43   76.66   71.57    0.107173e+02    0.450000e+02    0.134777e+04
  13b   18.43   76.66   71.57    0.256722e+02    0.526226e+02    0.133665e+04
  13b   18.43   76.66   71.57    0.107173e+02   -0.450000e+02    0.133074e+04
  13b   18.43   76.66   71.57    0.256722e+02   -0.526226e+02    0.132568e+04
  13b   18.43   76.66   71.57    0.561496e+02    0.911025e+01    0.128685e+04
  13b   18.43   76.66   71.57    0.561496e+02   -0.911025e+01    0.119778e+04
  13b   18.43   76.66   71.57    0.396648e+02    0.418103e+02    0.130901e+04
  13b   18.43   76.66   71.57    0.503352e+02    0.265651e+02    0.122902e+04
  13b   18.43   76.66   71.57    0.396648e+02   -0.418103e+02    0.133398e+04
  13b   18.43   76.66   71.57    0.503352e+02   -0.265651e+02    0.124583e+04
  13b   18.43   76.66   71.57    0.107173e+02   -0.135000e+03    0.130035e+04
  13b   18.43   76.66   71.57    0.256722e+02   -0.127377e+03    0.122501e+04
  13b   18.43   76.66   71.57    0.107173e+02    0.135000e+03    0.122916e+04
  13b   18.43   76.66   71.57    0.256722e+02    0.127377e+03    0.118899e+04
  13b   18.43   76.66   71.57    0.561496e+02   -0.170890e+03    0.125054e+04
  13b   18.43   76.66   71.57    0.561496e+02    0.170890e+03    0.129071e+04
  13b   18.43   76.66   71.57    0.396648e+02   -0.138190e+03    0.122930e+04
  13b   18.43   76.66   71.57    0.503352e+02   -0.153435e+03    0.120770e+04
  13b   18.43   76.66   71.57    0.396648e+02    0.138190e+03    0.128495e+04
  13b   18.43   76.66   71.57    0.503352e+02    0.153435e+03    0.119103e+04
  13b   18.43   76.66   71.57    0.824439e+02    0.762263e+01    0.122916e+04
  13b   18.43   76.66   71.57    0.698633e+02    0.162670e+02    0.118899e+04
  13b   18.43   76.66   71.57    0.824439e+02   -0.172377e+03    0.130035e+04
  13b   18.43   76.66   71.57    0.698633e+02   -0.163733e+03    0.122501e+04
  13b   18.43   76.66   71.57    0.824439e+02    0.558123e+02    0.129353e+04
  13b   18.43   76.66   71.57    0.824439e+02   -0.124188e+03    0.125054e+04
  13b   18.43   76.66   71.57    0.648158e+02    0.317175e+02    0.128509e+04
  13b   18.43   76.66   71.57    0.698633e+02    0.471679e+02    0.119103e+04
  13b   18.43   76.66   71.57    0.648158e+02   -0.148283e+03    0.122930e+04
  13b   18.43   76.66   71.57    0.698633e+02   -0.132832e+03    0.120770e+04
