ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  25b   36.87   53.13    0.00    0.317175D+02    0.000000D+00    0.122416D+04
  25b   36.87   53.13    0.00    0.317175D+02    0.180000D+03    0.121706D+04
  25b   36.87   53.13    0.00    0.900000D+02    0.317175D+02    0.122339D+04
  25b   36.87   53.13    0.00    0.900000D+02   -0.317175D+02    0.125441D+04
  25b   36.87   53.13    0.00    0.582825D+02    0.900000D+02    0.122149D+04
  25b   36.87   53.13    0.00    0.582825D+02   -0.900000D+02    0.128945D+04
  25b   36.87   53.13    0.00    0.209052D+02    0.900000D+02    0.120418D+04
  25b   36.87   53.13    0.00    0.209052D+02   -0.900000D+02    0.122515D+04
  25b   36.87   53.13    0.00    0.690948D+02    0.000000D+00    0.123725D+04
  25b   36.87   53.13    0.00    0.690948D+02    0.180000D+03    0.111540D+04
  25b   36.87   53.13    0.00    0.900000D+02    0.690948D+02    0.128354D+04
  25b   36.87   53.13    0.00    0.900000D+02   -0.690948D+02    0.122219D+04
  25b   36.87   53.13    0.00    0.547356D+02    0.450000D+02    0.115599D+04
  25b   36.87   53.13    0.00    0.547356D+02   -0.135000D+03    0.108452D+04
  25b   36.87   53.13    0.00    0.547356D+02   -0.450000D+02    0.105898D+04
  25b   36.87   53.13    0.00    0.547356D+02    0.135000D+03    0.120939D+04
  25b   36.87   53.13    0.00    0.100000D-05    0.000000D+00    0.113032D+04
  25b   36.87   53.13    0.00    0.900000D+02    0.000000D+00    0.104646D+04
  25b   36.87   53.13    0.00    0.900000D+02    0.900000D+02    0.111456D+04
  25b   36.87   53.13    0.00    0.360000D+02    0.582825D+02    0.127981D+04
  25b   36.87   53.13    0.00    0.360000D+02   -0.121717D+03    0.118709D+04
  25b   36.87   53.13    0.00    0.360000D+02   -0.582825D+02    0.118146D+04
  25b   36.87   53.13    0.00    0.360000D+02    0.121717D+03    0.130246D+04
  25b   36.87   53.13    0.00    0.600000D+02    0.209052D+02    0.131435D+04
  25b   36.87   53.13    0.00    0.600000D+02   -0.159095D+03    0.118216D+04
  25b   36.87   53.13    0.00    0.600000D+02   -0.209052D+02    0.121023D+04
  25b   36.87   53.13    0.00    0.600000D+02    0.159095D+03    0.119180D+04
  25b   36.87   53.13    0.00    0.720000D+02    0.582825D+02    0.132694D+04
  25b   36.87   53.13    0.00    0.720000D+02   -0.121717D+03    0.123359D+04
  25b   36.87   53.13    0.00    0.720000D+02   -0.582825D+02    0.124126D+04
  25b   36.87   53.13    0.00    0.720000D+02    0.121717D+03    0.125118D+04
  27a   21.80   85.75   21.80    0.107173D+02    0.450000D+02    0.935446D+03
  27a   21.80   85.75   21.80    0.256722D+02    0.526226D+02    0.842865D+03
  27a   21.80   85.75   21.80    0.107173D+02   -0.450000D+02    0.105427D+04
  27a   21.80   85.75   21.80    0.256722D+02   -0.526226D+02    0.116528D+04
  27a   21.80   85.75   21.80    0.561496D+02    0.911025D+01    0.114797D+04
  27a   21.80   85.75   21.80    0.561496D+02   -0.911025D+01    0.127066D+04
  27a   21.80   85.75   21.80    0.396648D+02    0.418103D+02    0.872834D+03
  27a   21.80   85.75   21.80    0.503352D+02    0.265651D+02    0.979274D+03
  27a   21.80   85.75   21.80    0.396648D+02   -0.418103D+02    0.115599D+04
  27a   21.80   85.75   21.80    0.503352D+02   -0.265651D+02    0.116197D+04
  27a   21.80   85.75   21.80    0.107173D+02   -0.135000D+03    0.109901D+04
  27a   21.80   85.75   21.80    0.256722D+02   -0.127377D+03    0.119462D+04
  27a   21.80   85.75   21.80    0.107173D+02    0.135000D+03    0.955285D+03
  27a   21.80   85.75   21.80    0.256722D+02    0.127377D+03    0.867066D+03
  27a   21.80   85.75   21.80    0.561496D+02   -0.170890D+03    0.115768D+04
  27a   21.80   85.75   21.80    0.561496D+02    0.170890D+03    0.107664D+04
  27a   21.80   85.75   21.80    0.396648D+02   -0.138190D+03    0.119574D+04
  27a   21.80   85.75   21.80    0.503352D+02   -0.153435D+03    0.114171D+04
  27a   21.80   85.75   21.80    0.396648D+02    0.138190D+03    0.868262D+03
  27a   21.80   85.75   21.80    0.503352D+02    0.153435D+03    0.981736D+03
  27a   21.80   85.75   21.80    0.824439D+02    0.762263D+01    0.130014D+04
  27a   21.80   85.75   21.80    0.698633D+02    0.162670D+02    0.116816D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.172377D+03    0.131147D+04
  27a   21.80   85.75   21.80    0.698633D+02   -0.163733D+03    0.123169D+04
  27a   21.80   85.75   21.80    0.824439D+02    0.558123D+02    0.102993D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.124188D+03    0.116099D+04
  27a   21.80   85.75   21.80    0.648158D+02    0.317175D+02    0.123218D+04
  27a   21.80   85.75   21.80    0.698633D+02    0.471679D+02    0.955566D+03
  27a   21.80   85.75   21.80    0.648158D+02   -0.148283D+03    0.132934D+04
  27a   21.80   85.75   21.80    0.698633D+02   -0.132832D+03    0.118104D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.762263D+01    0.127693D+04
  27a   21.80   85.75   21.80    0.698633D+02   -0.162670D+02    0.121354D+04
  27a   21.80   85.75   21.80    0.824439D+02    0.172377D+03    0.130021D+04
  27a   21.80   85.75   21.80    0.698633D+02    0.163733D+03    0.127263D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.558123D+02    0.110914D+04
  27a   21.80   85.75   21.80    0.824439D+02    0.124188D+03    0.104449D+04
  27a   21.80   85.75   21.80    0.648158D+02   -0.317175D+02    0.136078D+04
  27a   21.80   85.75   21.80    0.698633D+02   -0.471679D+02    0.112806D+04
  27a   21.80   85.75   21.80    0.648158D+02    0.148283D+03    0.104984D+04
  27a   21.80   85.75   21.80    0.698633D+02    0.132832D+03    0.926371D+03
  27a   21.80   85.75   21.80    0.349134D+02    0.767175D+02    0.724325D+03
  27a   21.80   85.75   21.80    0.349134D+02    0.103283D+03    0.733189D+03
  27a   21.80   85.75   21.80    0.824439D+02    0.823774D+02    0.957958D+03
  27a   21.80   85.75   21.80    0.747523D+02    0.690948D+02    0.911105D+03
  27a   21.80   85.75   21.80    0.824439D+02    0.976226D+02    0.936783D+03
  27a   21.80   85.75   21.80    0.747523D+02    0.110905D+03    0.862000D+03
  27a   21.80   85.75   21.80    0.464867D+02    0.616600D+02    0.737410D+03
  27a   21.80   85.75   21.80    0.615913D+02    0.610668D+02    0.852574D+03
  27a   21.80   85.75   21.80    0.464867D+02    0.118340D+03    0.806283D+03
  27a   21.80   85.75   21.80    0.615913D+02    0.118933D+03    0.844905D+03
  27a   21.80   85.75   21.80    0.349134D+02   -0.103283D+03    0.113369D+04
  27a   21.80   85.75   21.80    0.349134D+02   -0.767175D+02    0.118371D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.976226D+02    0.109964D+04
  27a   21.80   85.75   21.80    0.747523D+02   -0.110905D+03    0.119518D+04
  27a   21.80   85.75   21.80    0.824439D+02   -0.823774D+02    0.105427D+04
  27a   21.80   85.75   21.80    0.747523D+02   -0.690948D+02    0.117710D+04
  27a   21.80   85.75   21.80    0.464867D+02   -0.118340D+03    0.111463D+04
  27a   21.80   85.75   21.80    0.615913D+02   -0.118933D+03    0.117274D+04
  27a   21.80   85.75   21.80    0.464867D+02   -0.616600D+02    0.132856D+04
  27a   21.80   85.75   21.80    0.615913D+02   -0.610668D+02    0.120693D+04
  27a   21.80   85.75   21.80    0.317175D+02    0.000000D+00    0.100727D+04
  27a   21.80   85.75   21.80    0.317175D+02    0.180000D+03    0.109549D+04
  27a   21.80   85.75   21.80    0.900000D+02    0.317175D+02    0.111533D+04
  27a   21.80   85.75   21.80    0.900000D+02   -0.317175D+02    0.114565D+04
  27a   21.80   85.75   21.80    0.582825D+02    0.900000D+02    0.762525D+03
  27a   21.80   85.75   21.80    0.582825D+02   -0.900000D+02    0.120137D+04
  27a   21.80   85.75   21.80    0.209052D+02    0.900000D+02    0.836885D+03
  27a   21.80   85.75   21.80    0.209052D+02   -0.900000D+02    0.108768D+04
  27a   21.80   85.75   21.80    0.690948D+02    0.000000D+00    0.121924D+04
  27a   21.80   85.75   21.80    0.690948D+02    0.180000D+03    0.114312D+04
  27a   21.80   85.75   21.80    0.900000D+02    0.690948D+02    0.103084D+04
  27a   21.80   85.75   21.80    0.900000D+02   -0.690948D+02    0.106144D+04
  27a   21.80   85.75   21.80    0.547356D+02    0.450000D+02    0.872272D+03
  27a   21.80   85.75   21.80    0.547356D+02   -0.135000D+03    0.121966D+04
  27a   21.80   85.75   21.80    0.547356D+02   -0.450000D+02    0.120179D+04
  27a   21.80   85.75   21.80    0.547356D+02    0.135000D+03    0.861649D+03
  27a   21.80   85.75   21.80    0.100000D-05    0.000000D+00    0.917507D+03
  27a   21.80   85.75   21.80    0.900000D+02    0.000000D+00    0.133299D+04
  27a   21.80   85.75   21.80    0.900000D+02    0.900000D+02    0.924893D+03
  27a   21.80   85.75   21.80    0.360000D+02    0.582825D+02    0.885779D+03
  27a   21.80   85.75   21.80    0.360000D+02   -0.121717D+03    0.111843D+04
  27a   21.80   85.75   21.80    0.360000D+02   -0.582825D+02    0.120151D+04
  27a   21.80   85.75   21.80    0.360000D+02    0.121717D+03    0.800374D+03
  27a   21.80   85.75   21.80    0.600000D+02    0.209052D+02    0.110225D+04
  27a   21.80   85.75   21.80    0.600000D+02   -0.159095D+03    0.122754D+04
  27a   21.80   85.75   21.80    0.600000D+02   -0.209052D+02    0.126447D+04
  27a   21.80   85.75   21.80    0.600000D+02    0.159095D+03    0.111850D+04
  27a   21.80   85.75   21.80    0.720000D+02    0.582825D+02    0.968018D+03
  27a   21.80   85.75   21.80    0.720000D+02   -0.121717D+03    0.114586D+04
  27a   21.80   85.75   21.80    0.720000D+02   -0.582825D+02    0.116169D+04
  27a   21.80   85.75   21.80    0.720000D+02    0.121717D+03    0.111139D+04
  27b   15.07   85.75   31.33    0.107173D+02    0.450000D+02    0.126694D+04
  27b   15.07   85.75   31.33    0.256722D+02    0.526226D+02    0.121234D+04
  27b   15.07   85.75   31.33    0.107173D+02   -0.450000D+02    0.129803D+04
  27b   15.07   85.75   31.33    0.256722D+02   -0.526226D+02    0.125371D+04
  27b   15.07   85.75   31.33    0.561496D+02    0.911025D+01    0.120095D+04
  27b   15.07   85.75   31.33    0.561496D+02   -0.911025D+01    0.124154D+04
  27b   15.07   85.75   31.33    0.396648D+02    0.418103D+02    0.123373D+04
  27b   15.07   85.75   31.33    0.503352D+02    0.265651D+02    0.118125D+04
  27b   15.07   85.75   31.33    0.396648D+02   -0.418103D+02    0.116099D+04
  27b   15.07   85.75   31.33    0.503352D+02   -0.265651D+02    0.115423D+04
  27b   15.07   85.75   31.33    0.107173D+02   -0.135000D+03    0.124302D+04
  27b   15.07   85.75   31.33    0.256722D+02   -0.127377D+03    0.121980D+04
  27b   15.07   85.75   31.33    0.107173D+02    0.135000D+03    0.122029D+04
  27b   15.07   85.75   31.33    0.256722D+02    0.127377D+03    0.116725D+04
  27b   15.07   85.75   31.33    0.561496D+02   -0.170890D+03    0.123915D+04
  27b   15.07   85.75   31.33    0.561496D+02    0.170890D+03    0.124731D+04
  27b   15.07   85.75   31.33    0.396648D+02   -0.138190D+03    0.125427D+04
  27b   15.07   85.75   31.33    0.503352D+02   -0.153435D+03    0.115642D+04
  27b   15.07   85.75   31.33    0.396648D+02    0.138190D+03    0.117372D+04
  27b   15.07   85.75   31.33    0.503352D+02    0.153435D+03    0.123141D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.762263D+01    0.118223D+04
  27b   15.07   85.75   31.33    0.698633D+02    0.162670D+02    0.122247D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.172377D+03    0.120250D+04
  27b   15.07   85.75   31.33    0.698633D+02   -0.163733D+03    0.119778D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.558123D+02    0.127925D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.124188D+03    0.128150D+04
  27b   15.07   85.75   31.33    0.648158D+02    0.317175D+02    0.123071D+04
  27b   15.07   85.75   31.33    0.698633D+02    0.471679D+02    0.125406D+04
  27b   15.07   85.75   31.33    0.648158D+02   -0.148283D+03    0.121073D+04
  27b   15.07   85.75   31.33    0.698633D+02   -0.132832D+03    0.125540D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.762263D+01    0.109732D+04
  27b   15.07   85.75   31.33    0.698633D+02   -0.162670D+02    0.110091D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.172377D+03    0.129494D+04
  27b   15.07   85.75   31.33    0.698633D+02    0.163733D+03    0.126271D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.558123D+02    0.125054D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.124188D+03    0.125688D+04
  27b   15.07   85.75   31.33    0.648158D+02   -0.317175D+02    0.117295D+04
  27b   15.07   85.75   31.33    0.698633D+02   -0.471679D+02    0.117414D+04
  27b   15.07   85.75   31.33    0.648158D+02    0.148283D+03    0.131351D+04
  27b   15.07   85.75   31.33    0.698633D+02    0.132832D+03    0.123183D+04
  27b   15.07   85.75   31.33    0.349134D+02    0.767175D+02    0.120862D+04
  27b   15.07   85.75   31.33    0.349134D+02    0.103283D+03    0.126307D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.823774D+02    0.136050D+04
  27b   15.07   85.75   31.33    0.747523D+02    0.690948D+02    0.128192D+04
  27b   15.07   85.75   31.33    0.824439D+02    0.976226D+02    0.128586D+04
  27b   15.07   85.75   31.33    0.747523D+02    0.110905D+03    0.126279D+04
  27b   15.07   85.75   31.33    0.464867D+02    0.616600D+02    0.122008D+04
  27b   15.07   85.75   31.33    0.615913D+02    0.610668D+02    0.130471D+04
  27b   15.07   85.75   31.33    0.464867D+02    0.118340D+03    0.126089D+04
  27b   15.07   85.75   31.33    0.615913D+02    0.118933D+03    0.124668D+04
  27b   15.07   85.75   31.33    0.349134D+02   -0.103283D+03    0.124055D+04
  27b   15.07   85.75   31.33    0.349134D+02   -0.767175D+02    0.123268D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.976226D+02    0.128896D+04
  27b   15.07   85.75   31.33    0.747523D+02   -0.110905D+03    0.133264D+04
  27b   15.07   85.75   31.33    0.824439D+02   -0.823774D+02    0.132666D+04
  27b   15.07   85.75   31.33    0.747523D+02   -0.690948D+02    0.134151D+04
  27b   15.07   85.75   31.33    0.464867D+02   -0.118340D+03    0.123014D+04
  27b   15.07   85.75   31.33    0.615913D+02   -0.118933D+03    0.124829D+04
  27b   15.07   85.75   31.33    0.464867D+02   -0.616600D+02    0.126518D+04
  27b   15.07   85.75   31.33    0.615913D+02   -0.610668D+02    0.126827D+04
  27b   15.07   85.75   31.33    0.317175D+02    0.000000D+00    0.125090D+04
  27b   15.07   85.75   31.33    0.317175D+02    0.180000D+03    0.124682D+04
  27b   15.07   85.75   31.33    0.900000D+02    0.317175D+02    0.120439D+04
  27b   15.07   85.75   31.33    0.900000D+02   -0.317175D+02    0.116641D+04
  27b   15.07   85.75   31.33    0.582825D+02    0.900000D+02    0.130922D+04
  27b   15.07   85.75   31.33    0.582825D+02   -0.900000D+02    0.127045D+04
  27b   15.07   85.75   31.33    0.209052D+02    0.900000D+02    0.123774D+04
  27b   15.07   85.75   31.33    0.209052D+02   -0.900000D+02    0.123169D+04
  27b   15.07   85.75   31.33    0.690948D+02    0.000000D+00    0.113918D+04
  27b   15.07   85.75   31.33    0.690948D+02    0.180000D+03    0.118216D+04
  27b   15.07   85.75   31.33    0.900000D+02    0.690948D+02    0.132265D+04
  27b   15.07   85.75   31.33    0.900000D+02   -0.690948D+02    0.129691D+04
  27b   15.07   85.75   31.33    0.547356D+02    0.450000D+02    0.125589D+04
  27b   15.07   85.75   31.33    0.547356D+02   -0.135000D+03    0.129550D+04
  27b   15.07   85.75   31.33    0.547356D+02   -0.450000D+02    0.119293D+04
  27b   15.07   85.75   31.33    0.547356D+02    0.135000D+03    0.102957D+04
  27b   15.07   85.75   31.33    0.100000D-05    0.000000D+00    0.115944D+04
  27b   15.07   85.75   31.33    0.900000D+02    0.000000D+00    0.105814D+04
  27b   15.07   85.75   31.33    0.900000D+02    0.900000D+02    0.114643D+04
  27b   15.07   85.75   31.33    0.360000D+02    0.582825D+02    0.119469D+04
  27b   15.07   85.75   31.33    0.360000D+02   -0.121717D+03    0.130035D+04
  27b   15.07   85.75   31.33    0.360000D+02   -0.582825D+02    0.121924D+04
  27b   15.07   85.75   31.33    0.360000D+02    0.121717D+03    0.132216D+04
  27b   15.07   85.75   31.33    0.600000D+02    0.209052D+02    0.121319D+04
  27b   15.07   85.75   31.33    0.600000D+02   -0.159095D+03    0.116781D+04
  27b   15.07   85.75   31.33    0.600000D+02   -0.209052D+02    0.122585D+04
  27b   15.07   85.75   31.33    0.600000D+02    0.159095D+03    0.127875D+04
  27b   15.07   85.75   31.33    0.720000D+02    0.582825D+02    0.131351D+04
  27b   15.07   85.75   31.33    0.720000D+02   -0.121717D+03    0.126236D+04
  27b   15.07   85.75   31.33    0.720000D+02   -0.582825D+02    0.122508D+04
  27b   15.07   85.75   31.33    0.720000D+02    0.121717D+03    0.122571D+04
  29a    0.00    0.00   43.60    0.107173D+02    0.450000D+02    0.131196D+04
  29a    0.00    0.00   43.60    0.256722D+02    0.526226D+02    0.121241D+04
  29a    0.00    0.00   43.60    0.107173D+02   -0.450000D+02    0.131196D+04
  29a    0.00    0.00   43.60    0.256722D+02   -0.526226D+02    0.120172D+04
  29a    0.00    0.00   43.60    0.561496D+02    0.911025D+01    0.128818D+04
  29a    0.00    0.00   43.60    0.561496D+02   -0.911025D+01    0.126243D+04
  29a    0.00    0.00   43.60    0.396648D+02    0.418103D+02    0.136859D+04
  29a    0.00    0.00   43.60    0.503352D+02    0.265651D+02    0.125695D+04
  29a    0.00    0.00   43.60    0.396648D+02   -0.418103D+02    0.138182D+04
  29a    0.00    0.00   43.60    0.503352D+02   -0.265651D+02    0.123148D+04
  29a    0.00    0.00   43.60    0.107173D+02   -0.135000D+03    0.131196D+04
  29a    0.00    0.00   43.60    0.256722D+02   -0.127377D+03    0.121241D+04
  29a    0.00    0.00   43.60    0.107173D+02    0.135000D+03    0.131196D+04
  29a    0.00    0.00   43.60    0.256722D+02    0.127377D+03    0.120172D+04
  29a    0.00    0.00   43.60    0.561496D+02   -0.170890D+03    0.128818D+04
  29a    0.00    0.00   43.60    0.561496D+02    0.170890D+03    0.126243D+04
  29a    0.00    0.00   43.60    0.396648D+02   -0.138190D+03    0.136859D+04
  29a    0.00    0.00   43.60    0.503352D+02   -0.153435D+03    0.125695D+04
  29a    0.00    0.00   43.60    0.396648D+02    0.138190D+03    0.138182D+04
  29a    0.00    0.00   43.60    0.503352D+02    0.153435D+03    0.123148D+04
  29a    0.00    0.00   43.60    0.824439D+02    0.762263D+01    0.138386D+04
  29a    0.00    0.00   43.60    0.698633D+02    0.162670D+02    0.129198D+04
  29a    0.00    0.00   43.60    0.824439D+02   -0.172377D+03    0.138386D+04
  29a    0.00    0.00   43.60    0.698633D+02   -0.163733D+03    0.129198D+04
  29a    0.00    0.00   43.60    0.824439D+02    0.558123D+02    0.137499D+04
